20100112073646S:A1500,0015,  00000011,1, 0,00
20100112151522S:A1503,0015,  00000020,01,00
20100112151528R:U1500,0 15,  00000020, 0
20100112151528S:U1500,0 15,  00000020,00
20100112151530R:A1504,0 15,  00000020, 0, 0
20100112151801R:A1501,0 15,  00001296,0, 0
20100112151801R:A1510,0 15,  00001296, 1, 0, 0, 0
20100112151810R:A1510,0 15,  00001296, 9, 0, 0, 0
20100112151814R:A1503,0 15,  00001296, 0, 0
20100112151815S:A1503,0015,  00001296,01,00
20100112151820R:U1500,0 15,  00001296, 0
20100112151820S:U1500,0 15,  00001296,00
20100112151823R:A1504,0 15,  00001296, 0, 0
20100112151915S:A1500,0015,  00001113,1, 0,00
20100112152349R:A1501,0 15,  00000089,0, 0
20100112152349R:A1510,0 15,  00000089, 1, 0, 0, 0
20100112152358R:A1510,0 15,  00000089, 9, 0, 0, 0
20100112152403R:A1503,0 15,  00000089, 0, 0
20100112152403S:A1503,0015,  00000089,01,00
20100112152409R:U1500,0 15,  00000089, 0
20100112152409S:U1500,0 15,  00000089,00
20100112152409S:A1500,0015,  00000077,1, 0,00
20100112152412R:A1504,0 15,  00000089, 0, 0
20100112152653S:A1500,0015,  00001282,1, 0,00
20100112152711R:A1501,0 15,  00000115,0, 0
20100112152711R:A1510,0 15,  00000115, 1, 0, 0, 0
20100112152720R:A1510,0 15,  00000115, 9, 0, 0, 0
20100112152725R:A1503,0 15,  00000115, 0, 0
20100112152725S:A1503,0015,  00000115,01,00
20100112152728R:A1501,0 15,  00001122,0, 0
20100112152728R:A1510,0 15,  00001122, 1, 0, 1, 0
20100112152737R:A1510,0 15,  00001122, 9, 0, 1, 0
20100112152739R:U1500,0 15,  00000115, 0
20100112152739S:U1500,0 15,  00000115,00
20100112152748R:A1504,0 15,  00000115, 0, 0
20100112152748R:A1503,0 15,  00001122, 0, 0
20100112152749S:A1503,0015,  00001122,01,00
20100112152755R:U1500,0 15,  00001122, 0
20100112152755S:U1500,0 15,  00001122,00
20100112152822R:A1504,0 15,  00001122, 0, 0
20100112153240R:A1501,0 15,  00001113,0, 0
20100112153240R:A1510,0 15,  00001113, 1, 0, 0, 0
20100112153249R:A1510,0 15,  00001113, 9, 0, 0, 0
20100112153254R:A1503,0 15,  00001113, 0, 0
20100112153254S:A1503,0015,  00001113,01,00
20100112153300R:U1500,0 15,  00001113, 0
20100112153300S:U1500,0 15,  00001113,00
20100112153303R:A1504,0 15,  00001113, 0, 0
20100112153358S:A1500,0015,  00001224,1, 0,00
20100112153624R:A1501,0 15,  00000077,0, 0
20100112153624R:A1510,0 15,  00000077, 1, 0, 0, 0
20100112153633R:A1510,0 15,  00000077, 9, 0, 0, 0
20100112153637R:A1503,0 15,  00000077, 0, 0
20100112153638S:A1503,0015,  00000077,01,00
20100112153644R:U1500,0 15,  00000077, 0
20100112153644S:U1500,0 15,  00000077,00
20100112153646R:A1504,0 15,  00000077, 0, 0
20100112153947S:A1500,0015,  00000038,1, 0,00
20100112154112R:A1501,0 15,  00001282,0, 0
20100112154112R:A1510,0 15,  00001282, 1, 0, 0, 0
20100112154122R:A1510,0 15,  00001282, 9, 0, 0, 0
20100112154126R:A1503,0 15,  00001282, 0, 0
20100112154126S:A1503,0015,  00001282,01,00
20100112154132R:U1500,0 15,  00001282, 0
20100112154132S:U1500,0 15,  00001282,00
20100112154135R:A1504,0 15,  00001282, 0, 0
20100112154412S:A1500,0015,  00000089,1, 0,00
20100112154511R:A1501,0 15,  00001224,0, 0
20100112154511R:A1510,0 15,  00001224, 1, 0, 0, 0
20100112154520R:A1510,0 15,  00001224, 9, 0, 0, 0
20100112154525R:A1503,0 15,  00001224, 0, 0
20100112154525S:A1503,0015,  00001224,01,00
20100112154531R:U1500,0 15,  00001224, 0
20100112154531S:U1500,0 15,  00001224,00
20100112154533R:A1504,0 15,  00001224, 0, 0
20100112154700S:A1500,0015,  00001020,1, 0,00
20100112155346R:A1501,0 15,  00000038,0, 0
20100112155346R:A1510,0 15,  00000038, 1, 0, 0, 0
20100112155355R:A1510,0 15,  00000038, 9, 0, 0, 0
20100112155359S:A1500,0015,  00000020,1, 0,00
20100112155359R:A1503,0 15,  00000038, 0, 0
20100112155400S:A1503,0015,  00000038,01,00
20100112155405R:U1500,0 15,  00000038, 0
20100112155405S:U1500,0 15,  00000038,00
20100112155408R:A1504,0 15,  00000038, 0, 0
20100112155517R:A1501,0 15,  00000089,0, 0
20100112155517R:A1510,0 15,  00000089, 1, 0, 0, 0
20100112155526R:A1510,0 15,  00000089, 9, 0, 0, 0
20100112155530R:A1503,0 15,  00000089, 0, 0
20100112155531S:A1503,0015,  00000089,01,00
20100112155536R:U1500,0 15,  00000089, 0
20100112155536S:U1500,0 15,  00000089,00
20100112155539R:A1504,0 15,  00000089, 0, 0
20100112160213R:A1501,0 15,  00001020,0, 0
20100112160213R:A1510,0 15,  00001020, 1, 0, 0, 0
20100112160222R:A1510,0 15,  00001020, 9, 0, 0, 0
20100112160227R:A1503,0 15,  00001020, 0, 0
20100112160227S:A1503,0015,  00001020,01,00
20100112160233R:U1500,0 15,  00001020, 0
20100112160233S:U1500,0 15,  00001020,00
20100112160235R:A1504,0 15,  00001020, 0, 0
20100112160419R:A1501,0 15,  00000020,0, 0
20100112160419R:A1510,0 15,  00000020, 1, 0, 0, 0
20100112160428R:A1510,0 15,  00000020, 9, 0, 0, 0
20100112160433R:A1503,0 15,  00000020, 0, 0
20100112160433S:A1503,0015,  00000020,01,00
20100112160439R:U1500,0 15,  00000020, 0
20100112160439S:U1500,0 15,  00000020,00
20100112160442R:A1504,0 15,  00000020, 0, 0
20100112160442R:I1503,0 15,0100, 0, 0, 0, 0
