20091201072225S:A1500,0015,  00001153,1, 0,00
20091201145744R:A1510,0 15,  00001284, 1, 0, 1, 0
20091201145753R:A1510,0 15,  00001284, 9, 0, 1, 0
20091201145755R:U1500,0 15,  00001046, 0
20091201145755S:U1500,0 15,  00001046,00
20091201145805R:A1504,0 15,  00001046, 0, 0
20091201145805R:A1503,0 15,  00001284, 0, 0
20091201145806S:A1503,0015,  00001284,01,00
20091201145811R:U1500,0 15,  00001284, 0
20091201145811S:U1500,0 15,  00001284,00
20091201145845R:A1504,0 15,  00001284, 0, 0
20091201150049R:A1501,0 15,  00001018,0, 0
20091201150049R:A1510,0 15,  00001018, 1, 0, 0, 0
20091201150058R:A1510,0 15,  00001018, 9, 0, 0, 0
20091201150103R:A1503,0 15,  00001018, 0, 0
20091201150103S:A1503,0015,  00001018,01,00
20091201150111R:A1501,0 15,  00001045,0, 0
20091201150111R:A1510,0 15,  00001045, 1, 0, 1, 0
20091201150120R:A1510,0 15,  00001045, 9, 0, 1, 0
20091201150122R:U1500,0 15,  00001018, 0
20091201150122S:U1500,0 15,  00001018,00
20091201150131R:A1504,0 15,  00001018, 0, 0
20091201150131R:A1503,0 15,  00001045, 0, 0
20091201150132S:A1503,0015,  00001045,01,00
20091201150138R:U1500,0 15,  00001045, 0
20091201150138S:U1500,0 15,  00001045,00
20091201150211R:A1504,0 15,  00001045, 0, 0
20091201150703R:A1501,0 15,  00001177,0, 0
20091201150703R:A1510,0 15,  00001177, 1, 0, 0, 0
20091201150712R:A1510,0 15,  00001177, 9, 0, 0, 0
20091201150716R:A1503,0 15,  00001177, 0, 0
20091201150716S:A1503,0015,  00001177,01,00
20091201150719R:A1501,0 15,  00000087,0, 0
20091201150719R:A1510,0 15,  00000087, 1, 0, 1, 0
20091201150728R:A1510,0 15,  00000087, 9, 0, 1, 0
20091201150730R:U1500,0 15,  00001177, 0
20091201150730S:U1500,0 15,  00001177,00
20091201150739R:A1504,0 15,  00001177, 0, 0
20091201150739R:A1503,0 15,  00000087, 0, 0
20091201150740S:A1503,0015,  00000087,01,00
20091201150745R:U1500,0 15,  00000087, 0
20091201150746S:U1500,0 15,  00000087,00
20091201150819R:A1504,0 15,  00000087, 0, 0
20091201150830R:A1501,0 15,  00000130,0, 0
20091201150830R:A1510,0 15,  00000130, 1, 0, 0, 0
20091201150839R:A1510,0 15,  00000130, 9, 0, 0, 0
20091201150844R:A1503,0 15,  00000130, 0, 0
20091201150844S:A1503,0015,  00000130,01,00
20091201150850R:U1500,0 15,  00000130, 0
20091201150850S:U1500,0 15,  00000130,00
20091201150859R:A1504,0 15,  00000130, 0, 0
20091201150917R:A1501,0 15,  00000049,0, 0
20091201150917R:A1510,0 15,  00000049, 1, 0, 0, 0
20091201150926R:A1510,0 15,  00000049, 9, 0, 0, 0
20091201150931R:A1503,0 15,  00000049, 0, 0
20091201150931S:A1503,0015,  00000049,01,00
20091201150937R:U1500,0 15,  00000049, 0
20091201150937S:U1500,0 15,  00000049,00
20091201150939R:A1504,0 15,  00000049, 0, 0
20091201150940R:I1503,0 15,0100, 0, 0, 0, 0
20091201151144S:A1500,0015,  00000023,1, 0,00
20091201151144R:I1503,0 15,0101, 0, 0, 0, 0
20091201151159S:A1500,0015,  00001125,1, 0,00
20091201151723S:A1500,0015,  00001224,1, 0,00
20091201152224S:A1500,0015,  00001139,1, 0,00
20091201152248R:A1501,0 15,  00001125,0, 0
20091201152248R:A1510,0 15,  00001125, 1, 0, 0, 0
20091201152257R:A1510,0 15,  00001125, 9, 0, 0, 0
20091201152302R:A1503,0 15,  00001125, 0, 0
20091201152302S:A1503,0015,  00001125,01,00
20091201152305R:A1501,0 15,  00000023,0, 0
20091201152305R:A1510,0 15,  00000023, 1, 0, 1, 0
20091201152314R:A1510,0 15,  00000023, 9, 0, 1, 0
20091201152316R:U1500,0 15,  00001125, 0
20091201152316S:U1500,0 15,  00001125,00
20091201152326R:A1504,0 15,  00001125, 0, 0
20091201152326R:A1503,0 15,  00000023, 0, 0
20091201152326S:A1503,0015,  00000023,01,00
20091201152332R:U1500,0 15,  00000023, 0
20091201152332S:U1500,0 15,  00000023,00
20091201152352R:A1504,0 15,  00000023, 0, 0
20091201152805S:A1500,0015,  00001021,1, 0,00
20091201152818R:A1501,0 15,  00001224,0, 0
20091201152818R:A1510,0 15,  00001224, 1, 0, 0, 0
20091201152827R:A1510,0 15,  00001224, 9, 0, 0, 0
20091201152832R:A1503,0 15,  00001224, 0, 0
20091201152832S:A1503,0015,  00001224,01,00
20091201152838R:U1500,0 15,  00001224, 0
20091201152838S:U1500,0 15,  00001224,00
20091201152841R:A1504,0 15,  00001224, 0, 0
20091201153324R:A1501,0 15,  00001139,0, 0
20091201153324R:A1510,0 15,  00001139, 1, 0, 0, 0
20091201153333R:A1510,0 15,  00001139, 9, 0, 0, 0
20091201153338R:A1503,0 15,  00001139, 0, 0
20091201153338S:A1503,0015,  00001139,01,00
20091201153344R:U1500,0 15,  00001139, 0
20091201153344S:U1500,0 15,  00001139,00
20091201153346R:A1504,0 15,  00001139, 0, 0
20091201153725S:A1500,0015,  00001122,1, 0,00
20091201153854R:A1501,0 15,  00001021,0, 0
20091201153855R:A1510,0 15,  00001021, 1, 0, 0, 0
20091201153904R:A1510,0 15,  00001021, 9, 0, 0, 0
20091201153908R:A1503,0 15,  00001021, 0, 0
20091201153908S:A1503,0015,  00001021,01,00
20091201153914R:U1500,0 15,  00001021, 0
20091201153914S:U1500,0 15,  00001021,00
20091201153917R:A1504,0 15,  00001021, 0, 0
20091201154311S:A1500,0015,  00000094,1, 0,00
20091201154625S:A1500,0015,  00001292,1, 0,00
20091201154834R:A1501,0 15,  00001122,0, 0
20091201154834R:A1510,0 15,  00001122, 1, 0, 0, 0
20091201154843R:A1510,0 15,  00001122, 9, 0, 0, 0
20091201154847R:A1503,0 15,  00001122, 0, 0
20091201154848S:A1503,0015,  00001122,01,00
20091201154853R:U1500,0 15,  00001122, 0
20091201154853S:U1500,0 15,  00001122,00
20091201154856R:A1504,0 15,  00001122, 0, 0
20091201154914S:A1500,0015,  00000168,1, 0,00
20091201155400R:A1501,0 15,  00000094,0, 0
20091201155400R:A1510,0 15,  00000094, 1, 0, 0, 0
20091201155409R:A1510,0 15,  00000094, 9, 0, 0, 0
20091201155414R:A1503,0 15,  00000094, 0, 0
20091201155414S:A1503,0015,  00000094,01,00
20091201155420R:U1500,0 15,  00000094, 0
20091201155420S:U1500,0 15,  00000094,00
20091201155423R:A1504,0 15,  00000094, 0, 0
20091201155729R:A1501,0 15,  00001292,0, 0
20091201155729R:A1510,0 15,  00001292, 1, 0, 0, 0
20091201155738R:A1510,0 15,  00001292, 9, 0, 0, 0
20091201155743R:A1503,0 15,  00001292, 0, 0
20091201155743S:A1503,0015,  00001292,01,00
20091201155749R:U1500,0 15,  00001292, 0
20091201155749S:U1500,0 15,  00001292,00
20091201155751R:A1504,0 15,  00001292, 0, 0
20091201160556R:A1501,0 15,  00000168,0, 0
20091201160556R:A1510,0 15,  00000168, 1, 0, 0, 0
20091201160605R:A1510,0 15,  00000168, 9, 0, 0, 0
20091201160609R:A1503,0 15,  00000168, 0, 0
20091201160610S:A1503,0015,  00000168,01,00
20091201160615R:U1500,0 15,  00000168, 0
20091201160615S:U1500,0 15,  00000168,00
20091201160618R:A1504,0 15,  00000168, 0, 0
20091201160618R:I1503,0 15,0100, 0, 0, 0, 0
