20100120072329S:A1500,0015,  00001029,1, 0,00
20100120152230R:A1504,0 15,  00001033, 0, 0
20100120152612S:A1500,0015,  00001286,1, 0,00
20100120152847R:A1501,0 15,  00000103,0, 0
20100120152847R:A1510,0 15,  00000103, 1, 0, 0, 0
20100120152856R:A1510,0 15,  00000103, 9, 0, 0, 0
20100120152900R:A1503,0 15,  00000103, 0, 0
20100120152901S:A1503,0015,  00000103,01,00
20100120152906R:U1500,0 15,  00000103, 0
20100120152906S:U1500,0 15,  00000103,00
20100120152909R:A1504,0 15,  00000103, 0, 0
20100120152933R:A1501,0 15,  00001256,0, 0
20100120152933R:A1510,0 15,  00001256, 1, 0, 0, 0
20100120152942R:A1510,0 15,  00001256, 9, 0, 0, 0
20100120152947R:A1503,0 15,  00001256, 0, 0
20100120152947S:A1503,0015,  00001256,01,00
20100120152953R:U1500,0 15,  00001256, 0
20100120152953S:U1500,0 15,  00001256,00
20100120152955R:A1504,0 15,  00001256, 0, 0
20100120153117S:A1500,0015,  00000183,1, 0,00
20100120153426S:A1500,0015,  00000134,1, 0,00
20100120153852R:A1501,0 15,  00001043,0, 0
20100120153853R:A1510,0 15,  00001043, 1, 0, 0, 0
20100120153902R:A1510,0 15,  00001043, 9, 0, 0, 0
20100120153906R:A1503,0 15,  00001043, 0, 0
20100120153906S:A1503,0015,  00001043,01,00
20100120153909S:A1500,0015,  00001148,1, 0,00
20100120153909R:A1501,0 15,  00001286,0, 0
20100120153910R:A1510,0 15,  00001286, 1, 0, 1, 0
20100120153918R:A1510,0 15,  00001286, 9, 0, 1, 0
20100120153921R:U1500,0 15,  00001043, 0
20100120153921S:U1500,0 15,  00001043,00
20100120153930R:A1504,0 15,  00001043, 0, 0
20100120153930R:A1503,0 15,  00001286, 0, 0
20100120153931S:A1503,0015,  00001286,01,00
20100120153936R:U1500,0 15,  00001286, 0
20100120153936S:U1500,0 15,  00001286,00
20100120153951R:A1504,0 15,  00001286, 0, 0
20100120154240S:A1500,0015,  00000135,1, 0,00
20100120154444S:A1500,0015,  00001193,1, 0,00
20100120154741R:A1501,0 15,  00000183,0, 0
20100120154741R:A1510,0 15,  00000183, 1, 0, 0, 0
20100120154750R:A1510,0 15,  00000183, 9, 0, 0, 0
20100120154755R:A1503,0 15,  00000183, 0, 0
20100120154755S:A1503,0015,  00000183,01,00
20100120154758R:A1501,0 15,  00000134,0, 0
20100120154758R:A1510,0 15,  00000134, 1, 0, 1, 0
20100120154807R:A1510,0 15,  00000134, 9, 0, 1, 0
20100120154809R:U1500,0 15,  00000183, 0
20100120154809S:U1500,0 15,  00000183,00
20100120154813S:A1500,0015,  00001033,1, 0,00
20100120154818R:A1504,0 15,  00000183, 0, 0
20100120154819R:A1503,0 15,  00000134, 0, 0
20100120154819S:A1503,0015,  00000134,01,00
20100120154825R:U1500,0 15,  00000134, 0
20100120154825S:U1500,0 15,  00000134,00
20100120154845R:A1504,0 15,  00000134, 0, 0
20100120155010R:A1501,0 15,  00001148,0, 0
20100120155011R:A1510,0 15,  00001148, 1, 0, 0, 0
20100120155020R:A1510,0 15,  00001148, 9, 0, 0, 0
20100120155024R:A1503,0 15,  00001148, 0, 0
20100120155024S:A1503,0015,  00001148,01,00
20100120155030R:U1500,0 15,  00001148, 0
20100120155030S:U1500,0 15,  00001148,00
20100120155033R:A1504,0 15,  00001148, 0, 0
20100120155234S:A1500,0015,  00000103,1, 0,00
20100120155328R:A1501,0 15,  00000135,0, 0
20100120155328R:A1510,0 15,  00000135, 1, 0, 0, 0
20100120155337R:A1510,0 15,  00000135, 9, 0, 0, 0
20100120155342R:A1503,0 15,  00000135, 0, 0
20100120155342S:A1503,0015,  00000135,01,00
20100120155348R:U1500,0 15,  00000135, 0
20100120155348S:U1500,0 15,  00000135,00
20100120155350R:A1504,0 15,  00000135, 0, 0
20100120155522R:A1501,0 15,  00001193,0, 0
20100120155523R:A1510,0 15,  00001193, 1, 0, 0, 0
20100120155532R:A1510,0 15,  00001193, 9, 0, 0, 0
20100120155536R:A1503,0 15,  00001193, 0, 0
20100120155536S:A1503,0015,  00001193,01,00
20100120155542R:U1500,0 15,  00001193, 0
20100120155542S:U1500,0 15,  00001193,00
20100120155545R:A1504,0 15,  00001193, 0, 0
20100120155920R:A1501,0 15,  00001033,0, 0
20100120155920R:A1510,0 15,  00001033, 1, 0, 0, 0
20100120155929R:A1510,0 15,  00001033, 9, 0, 0, 0
20100120155934R:A1503,0 15,  00001033, 0, 0
20100120155934S:A1503,0015,  00001033,01,00
20100120155940R:U1500,0 15,  00001033, 0
20100120155940S:U1500,0 15,  00001033,00
20100120155943R:A1504,0 15,  00001033, 0, 0
20100120160341R:A1501,0 15,  00000103,0, 0
20100120160341R:A1510,0 15,  00000103, 1, 0, 0, 0
20100120160350R:A1510,0 15,  00000103, 9, 0, 0, 0
20100120160354R:A1503,0 15,  00000103, 0, 0
20100120160355S:A1503,0015,  00000103,01,00
20100120160400R:U1500,0 15,  00000103, 0
20100120160400S:U1500,0 15,  00000103,00
20100120160403R:A1504,0 15,  00000103, 0, 0
20100120160403R:I1503,0 15,0100, 0, 0, 0, 0
